"activity" "subject" "measurement" "average"
"laying" 20 "frequencyBodyGyroscopeStandardDeviationX" -0.985154588529412
"laying" 20 "frequencyBodyGyroscopeStandardDeviationY" -0.973092518088235
"laying" 20 "frequencyBodyGyroscopeStandardDeviationZ" -0.974995267058824
"laying" 20 "timeBodyAccelerationJerkMagnitudeMean" -0.984670073823529
"laying" 20 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.980161687058824
"laying" 20 "timeBodyAccelerationJerkMeanX" 0.0892716006470588
"laying" 20 "timeBodyAccelerationJerkMeanY" 0.00110822495382353
"laying" 20 "timeBodyAccelerationJerkMeanZ" -0.00309891846569118
"laying" 20 "timeBodyAccelerationJerkStandardDeviationX" -0.984270728235294
"laying" 20 "timeBodyAccelerationJerkStandardDeviationY" -0.977002606764706
"laying" 20 "timeBodyAccelerationJerkStandardDeviationZ" -0.984989224117647
"laying" 20 "timeBodyAccelerationMagnitudeMean" -0.960743126176471
"laying" 20 "timeBodyAccelerationMagnitudeStandardDeviation" -0.939489444558824
"laying" 20 "timeBodyAccelerationMeanX" 0.239507882205882
"laying" 20 "timeBodyAccelerationMeanY" -0.0144406281132353
"laying" 20 "timeBodyAccelerationMeanZ" -0.104274322538235
"laying" 20 "timeBodyAccelerationStandardDeviationX" -0.962249114705882
"laying" 20 "timeBodyAccelerationStandardDeviationY" -0.964098180294118
"laying" 20 "timeBodyAccelerationStandardDeviationZ" -0.972571998382353
"laying" 20 "timeBodyGyroscopeJerkMagnitudeMean" -0.986749500882353
"laying" 20 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.981079301617647
"laying" 20 "timeBodyGyroscopeJerkMeanX" -0.0995033069117647
"laying" 20 "timeBodyGyroscopeJerkMeanY" -0.038776298
"laying" 20 "timeBodyGyroscopeJerkMeanZ" -0.0610028293088235
"laying" 20 "timeBodyGyroscopeJerkStandardDeviationX" -0.989283577352941
"laying" 20 "timeBodyGyroscopeJerkStandardDeviationY" -0.981540062058823
"laying" 20 "timeBodyGyroscopeJerkStandardDeviationZ" -0.986670534411765
"laying" 20 "timeBodyGyroscopeMagnitudeMean" -0.9604473725
"laying" 20 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.962153597941176
"laying" 20 "timeBodyGyroscopeMeanX" -0.0231760616308824
"laying" 20 "timeBodyGyroscopeMeanY" -0.0954899626029412
"laying" 20 "timeBodyGyroscopeMeanZ" 0.123680209926471
"laying" 20 "timeBodyGyroscopeStandardDeviationX" -0.984477414264706
"laying" 20 "timeBodyGyroscopeStandardDeviationY" -0.972941910294118
"laying" 20 "timeBodyGyroscopeStandardDeviationZ" -0.972409893529412
"laying" 20 "timeGravityAccelerationMagnitudeMean" -0.960743126176471
"laying" 20 "timeGravityAccelerationMagnitudeStandardDeviation" -0.939489444558824
"laying" 20 "timeGravityAccelerationMeanX" -0.472431415573529
"laying" 20 "timeGravityAccelerationMeanY" 0.864882956617647
"laying" 20 "timeGravityAccelerationMeanZ" 0.477573305
"laying" 20 "timeGravityAccelerationStandardDeviationX" -0.928674215147059
"laying" 20 "timeGravityAccelerationStandardDeviationY" -0.976018476911765
"laying" 20 "timeGravityAccelerationStandardDeviationZ" -0.9765185525
"laying" 21 "frequencyBodyAccelerationJerkMeanX" -0.984188841222222
"laying" 21 "frequencyBodyAccelerationJerkMeanY" -0.972039417111111
"laying" 21 "frequencyBodyAccelerationJerkMeanZ" -0.981630805333333
"laying" 21 "frequencyBodyAccelerationJerkStandardDeviationX" -0.987061376777778
"laying" 21 "frequencyBodyAccelerationJerkStandardDeviationY" -0.973164432777778
"laying" 21 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.984925270666667
"laying" 21 "frequencyBodyAccelerationMagnitudeMean" -0.953769071222222
"laying" 21 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.944449070888889
"laying" 21 "frequencyBodyAccelerationMeanX" -0.968234375555556
"laying" 21 "frequencyBodyAccelerationMeanY" -0.960069247
"laying" 21 "frequencyBodyAccelerationMeanZ" -0.961772190555556
"laying" 21 "frequencyBodyAccelerationStandardDeviationX" -0.950929451222222
"laying" 21 "frequencyBodyAccelerationStandardDeviationY" -0.957258971111111
"laying" 21 "frequencyBodyAccelerationStandardDeviationZ" -0.940919006555556
"laying" 21 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.978444123888889
"laying" 21 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.977604878888889
"laying" 21 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.982993315111111
"laying" 21 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.982305117444444
"laying" 21 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.962349012888889
"laying" 21 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.949736575111111
"laying" 21 "frequencyBodyGyroscopeMeanX" -0.973410473
"laying" 21 "frequencyBodyGyroscopeMeanY" -0.964968005222222
"laying" 21 "frequencyBodyGyroscopeMeanZ" -0.980811216111111
"laying" 21 "frequencyBodyGyroscopeStandardDeviationX" -0.976226919888889
"laying" 21 "frequencyBodyGyroscopeStandardDeviationY" -0.946599855444444
"laying" 21 "frequencyBodyGyroscopeStandardDeviationZ" -0.983270707333333
"laying" 21 "timeBodyAccelerationJerkMagnitudeMean" -0.982800330555556
"laying" 21 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.978552618777778
"laying" 21 "timeBodyAccelerationJerkMeanX" 0.0820150201077778
"laying" 21 "timeBodyAccelerationJerkMeanY" 0.0119943671007778
"laying" 21 "timeBodyAccelerationJerkMeanZ" -0.0139053438591111
"laying" 21 "timeBodyAccelerationJerkStandardDeviationX" -0.984826520888889
"laying" 21 "timeBodyAccelerationJerkStandardDeviationY" -0.971584753222222
"laying" 21 "timeBodyAccelerationJerkStandardDeviationZ" -0.983977644222222
"laying" 21 "timeBodyAccelerationMagnitudeMean" -0.952596583222222
"laying" 21 "timeBodyAccelerationMagnitudeStandardDeviation" -0.942186431444444
"laying" 21 "timeBodyAccelerationMeanX" 0.271325472455556
"laying" 21 "timeBodyAccelerationMeanY" -0.0184233048415556
"laying" 21 "timeBodyAccelerationMeanZ" -0.103253832233333
"laying" 21 "timeBodyAccelerationStandardDeviationX" -0.955019866222222
"laying" 21 "timeBodyAccelerationStandardDeviationY" -0.956959422222222
"laying" 21 "timeBodyAccelerationStandardDeviationZ" -0.945653787777778
"laying" 21 "timeBodyGyroscopeJerkMagnitudeMean" -0.985915906888889
"laying" 21 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.982246471555556
"laying" 21 "timeBodyGyroscopeJerkMeanX" -0.0964118375066667
"laying" 21 "timeBodyGyroscopeJerkMeanY" -0.0346275066055556
"laying" 21 "timeBodyGyroscopeJerkMeanZ" -0.0601398663555556
"laying" 21 "timeBodyGyroscopeJerkStandardDeviationX" -0.984643717333333
"laying" 21 "timeBodyGyroscopeJerkStandardDeviationY" -0.981998497777778
"laying" 21 "timeBodyGyroscopeJerkStandardDeviationZ" -0.988749495666667
"laying" 21 "timeBodyGyroscopeMagnitudeMean" -0.949278890222222
"laying" 21 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.949289148
"laying" 21 "timeBodyGyroscopeMeanX" -0.0305126188777778
"laying" 21 "timeBodyGyroscopeMeanY" -0.113800486377778
"laying" 21 "timeBodyGyroscopeMeanZ" 0.0980906517
"laying" 21 "timeBodyGyroscopeStandardDeviationX" -0.975411857555556
"laying" 21 "timeBodyGyroscopeStandardDeviationY" -0.952147091444444
"laying" 21 "timeBodyGyroscopeStandardDeviationZ" -0.981345430888889
"laying" 21 "timeGravityAccelerationMagnitudeMean" -0.952596583222222
"laying" 21 "timeGravityAccelerationMagnitudeStandardDeviation" -0.942186431444444
"laying" 21 "timeGravityAccelerationMeanX" -0.174349174822222
"laying" 21 "timeGravityAccelerationMeanY" 0.599992678
"laying" 21 "timeGravityAccelerationMeanZ" 0.788251027111111
"laying" 21 "timeGravityAccelerationStandardDeviationX" -0.945905270555556
"laying" 21 "timeGravityAccelerationStandardDeviationY" -0.983732936111111
"laying" 21 "timeGravityAccelerationStandardDeviationZ" -0.952416332444444
"laying" 22 "frequencyBodyAccelerationJerkMeanX" -0.969570326944444
"laying" 22 "frequencyBodyAccelerationJerkMeanY" -0.954833264305556
"laying" 22 "frequencyBodyAccelerationJerkMeanZ" -0.970918941666667
"laying" 22 "frequencyBodyAccelerationJerkStandardDeviationX" -0.974126068055556
"laying" 22 "frequencyBodyAccelerationJerkStandardDeviationY" -0.9589609575
"laying" 22 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.976833164027778
"laying" 22 "frequencyBodyAccelerationMagnitudeMean" -0.929818990972222
"laying" 22 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.913267251263889
"laying" 22 "frequencyBodyAccelerationMeanX" -0.953758542777778
"laying" 22 "frequencyBodyAccelerationMeanY" -0.925524703472222
"laying" 22 "frequencyBodyAccelerationMeanZ" -0.954219235555556
"laying" 22 "frequencyBodyAccelerationStandardDeviationX" -0.945656808055556
"laying" 22 "frequencyBodyAccelerationStandardDeviationY" -0.912562856666667
"laying" 22 "frequencyBodyAccelerationStandardDeviationZ" -0.941163951388889
"laying" 22 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.962654791527778
"laying" 22 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.955635614444444
"laying" 22 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.976638980972222
"laying" 22 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.972789020833333
"laying" 22 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.946055840972222
"laying" 22 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.923552358194444
"laying" 22 "frequencyBodyGyroscopeMeanX" -0.95336692
"laying" 22 "frequencyBodyGyroscopeMeanY" -0.964698258611111
"laying" 22 "frequencyBodyGyroscopeMeanZ" -0.942570240416667
"laying" 22 "frequencyBodyGyroscopeStandardDeviationX" -0.958030986944444
"laying" 22 "frequencyBodyGyroscopeStandardDeviationY" -0.960711254583333
"laying" 22 "frequencyBodyGyroscopeStandardDeviationZ" -0.936965638611111
"laying" 22 "timeBodyAccelerationJerkMagnitudeMean" -0.971169779305556
"laying" 22 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.959849821805556
"laying" 22 "timeBodyAccelerationJerkMeanX" 0.0752202242222222
"laying" 22 "timeBodyAccelerationJerkMeanY" 0.00459834754236111
"laying" 22 "timeBodyAccelerationJerkMeanZ" -0.00467438744166667
"laying" 22 "timeBodyAccelerationJerkStandardDeviationX" -0.970355191527778
"laying" 22 "timeBodyAccelerationJerkStandardDeviationY" -0.955151526805556
"laying" 22 "timeBodyAccelerationJerkStandardDeviationZ" -0.974527011944444
"laying" 22 "timeBodyAccelerationMagnitudeMean" -0.934993799305556
"laying" 22 "timeBodyAccelerationMagnitudeStandardDeviation" -0.909407761152778
"laying" 22 "timeBodyAccelerationMeanX" 0.279959721194444
"laying" 22 "timeBodyAccelerationMeanY" -0.0142629864502778
"laying" 22 "timeBodyAccelerationMeanZ" -0.110800924652778
"laying" 22 "timeBodyAccelerationStandardDeviationX" -0.947735251944444
"laying" 22 "timeBodyAccelerationStandardDeviationY" -0.913276301666667
"laying" 22 "timeBodyAccelerationStandardDeviationZ" -0.942945807916667
"laying" 22 "timeBodyGyroscopeJerkMagnitudeMean" -0.981716936388889
"laying" 22 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.974201690972222
"laying" 22 "timeBodyGyroscopeJerkMeanX" -0.100203934722222
"laying" 22 "timeBodyGyroscopeJerkMeanY" -0.037608730565
"laying" 22 "timeBodyGyroscopeJerkMeanZ" -0.0702723568194445
"laying" 22 "timeBodyGyroscopeJerkStandardDeviationX" -0.972092602916667
"laying" 22 "timeBodyGyroscopeJerkStandardDeviationY" -0.980484171388889
"laying" 22 "timeBodyGyroscopeJerkStandardDeviationZ" -0.978636301805555
"laying" 22 "timeBodyGyroscopeMagnitudeMean" -0.926616373333333
"laying" 22 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.923911565972222
"laying" 22 "timeBodyGyroscopeMeanX" -0.0208311371125
"laying" 22 "timeBodyGyroscopeMeanY" -0.09257231175
"laying" 22 "timeBodyGyroscopeMeanZ" 0.145003879319444
"laying" 22 "timeBodyGyroscopeStandardDeviationX" -0.956641905833333
"laying" 22 "timeBodyGyroscopeStandardDeviationY" -0.9618849625
"laying" 22 "timeBodyGyroscopeStandardDeviationZ" -0.933251870694444
"laying" 22 "timeGravityAccelerationMagnitudeMean" -0.934993799305556
"laying" 22 "timeGravityAccelerationMagnitudeStandardDeviation" -0.909407761152778
"laying" 22 "timeGravityAccelerationMeanX" -0.418494577083333
"laying" 22 "timeGravityAccelerationMeanY" 0.632484075694444
"laying" 22 "timeGravityAccelerationMeanZ" 0.771903907083333
"laying" 22 "timeGravityAccelerationStandardDeviationX" -0.928781249027778
"laying" 22 "timeGravityAccelerationStandardDeviationY" -0.958826938556944
"laying" 22 "timeGravityAccelerationStandardDeviationZ" -0.952435389166667
"laying" 23 "frequencyBodyAccelerationJerkMeanX" -0.986204659166667
"laying" 23 "frequencyBodyAccelerationJerkMeanY" -0.988230264166667
"laying" 23 "frequencyBodyAccelerationJerkMeanZ" -0.982415511805556
"laying" 23 "frequencyBodyAccelerationJerkStandardDeviationX" -0.987840852638889
"laying" 23 "frequencyBodyAccelerationJerkStandardDeviationY" -0.989995616944444
"laying" 23 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.985502011944444
"laying" 23 "frequencyBodyAccelerationMagnitudeMean" -0.967747053194444
"laying" 23 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.958465695416667
"laying" 23 "frequencyBodyAccelerationMeanX" -0.970037238333333
"laying" 23 "frequencyBodyAccelerationMeanY" -0.982072295833333
"laying" 23 "frequencyBodyAccelerationMeanZ" -0.977515213888889
"laying" 23 "frequencyBodyAccelerationStandardDeviationX" -0.952410957638889
"laying" 23 "frequencyBodyAccelerationStandardDeviationY" -0.974304149166667
"laying" 23 "frequencyBodyAccelerationStandardDeviationZ" -0.972261283055556
"laying" 23 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.985905703888889
"laying" 23 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.986540200694444
"laying" 23 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.981846854305556
"laying" 23 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.98158514125
"laying" 23 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.966239347916667
"laying" 23 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.959025538194444
"laying" 23 "frequencyBodyGyroscopeMeanX" -0.979676078055556
"laying" 23 "frequencyBodyGyroscopeMeanY" -0.96846913625
"laying" 23 "frequencyBodyGyroscopeMeanZ" -0.984238807777778
"laying" 23 "frequencyBodyGyroscopeStandardDeviationX" -0.982665212638889
"laying" 23 "frequencyBodyGyroscopeStandardDeviationY" -0.954997309583333
"laying" 23 "frequencyBodyGyroscopeStandardDeviationZ" -0.98531784125
"laying" 23 "timeBodyAccelerationJerkMagnitudeMean" -0.987010197361111
"laying" 23 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.986685651527778
"laying" 23 "timeBodyAccelerationJerkMeanX" 0.0831787608333333
"laying" 23 "timeBodyAccelerationJerkMeanY" 0.01535144005125
"laying" 23 "timeBodyAccelerationJerkMeanZ" -0.00628235060277778
"laying" 23 "timeBodyAccelerationJerkStandardDeviationX" -0.986360446805556
"laying" 23 "timeBodyAccelerationJerkStandardDeviationY" -0.988611616666667
"laying" 23 "timeBodyAccelerationJerkStandardDeviationZ" -0.984663476666667
"laying" 23 "timeBodyAccelerationMagnitudeMean" -0.962959196805556
"laying" 23 "timeBodyAccelerationMagnitudeStandardDeviation" -0.957871990555555
"laying" 23 "timeBodyAccelerationMeanX" 0.274038007986111
"laying" 23 "timeBodyAccelerationMeanY" -0.0216553835833333
"laying" 23 "timeBodyAccelerationMeanZ" -0.104256776291667
"laying" 23 "timeBodyAccelerationStandardDeviationX" -0.956756363194444
"laying" 23 "timeBodyAccelerationStandardDeviationY" -0.976309827361111
"laying" 23 "timeBodyAccelerationStandardDeviationZ" -0.973223495416667
"laying" 23 "timeBodyGyroscopeJerkMagnitudeMean" -0.984557478611111
"laying" 23 "timeBodyGyroscopeJerkMagnitudeStandardDeviation" -0.981314831666667
"laying" 23 "timeBodyGyroscopeJerkMeanX" -0.102024922819444
"laying" 23 "timeBodyGyroscopeJerkMeanY" -0.0372449750569444
"laying" 23 "timeBodyGyroscopeJerkMeanZ" -0.0621991626111111
"laying" 23 "timeBodyGyroscopeJerkStandardDeviationX" -0.985027850416667
"laying" 23 "timeBodyGyroscopeJerkStandardDeviationY" -0.979427763472222
"laying" 23 "timeBodyGyroscopeJerkStandardDeviationZ" -0.994908984861111
"laying" 23 "timeBodyGyroscopeMagnitudeMean" -0.949418000972222
"laying" 23 "timeBodyGyroscopeMagnitudeStandardDeviation" -0.957227585972222
"laying" 23 "timeBodyGyroscopeMeanX" -0.0113399724663889
"laying" 23 "timeBodyGyroscopeMeanY" -0.105052917
"laying" 23 "timeBodyGyroscopeMeanZ" 0.111078594708333
"laying" 23 "timeBodyGyroscopeStandardDeviationX" -0.981849400972222
"laying" 23 "timeBodyGyroscopeStandardDeviationY" -0.959195236388889
"laying" 23 "timeBodyGyroscopeStandardDeviationZ" -0.983920132638889
"laying" 23 "timeGravityAccelerationMagnitudeMean" -0.962959196805556
"laying" 23 "timeGravityAccelerationMagnitudeStandardDeviation" -0.957871990555555
"laying" 23 "timeGravityAccelerationMeanX" -0.391564962777778
"laying" 23 "timeGravityAccelerationMeanY" 0.438434067361111
"laying" 23 "timeGravityAccelerationMeanZ" 0.918782825277778
"laying" 23 "timeGravityAccelerationStandardDeviationX" -0.947948758194444
"laying" 23 "timeGravityAccelerationStandardDeviationY" -0.982794562916667
"laying" 23 "timeGravityAccelerationStandardDeviationZ" -0.976780462083333
"laying" 24 "frequencyBodyAccelerationJerkMeanX" -0.985998546805556
"laying" 24 "frequencyBodyAccelerationJerkMeanY" -0.982140613888889
"laying" 24 "frequencyBodyAccelerationJerkMeanZ" -0.981549689583333
"laying" 24 "frequencyBodyAccelerationJerkStandardDeviationX" -0.988140517777778
"laying" 24 "frequencyBodyAccelerationJerkStandardDeviationY" -0.984124532361111
"laying" 24 "frequencyBodyAccelerationJerkStandardDeviationZ" -0.983185637916667
"laying" 24 "frequencyBodyAccelerationMagnitudeMean" -0.973171068055556
"laying" 24 "frequencyBodyAccelerationMagnitudeStandardDeviation" -0.971063024027778
"laying" 24 "frequencyBodyAccelerationMeanX" -0.975893687083333
"laying" 24 "frequencyBodyAccelerationMeanY" -0.980830362083333
"laying" 24 "frequencyBodyAccelerationMeanZ" -0.976634815694444
"laying" 24 "frequencyBodyAccelerationStandardDeviationX" -0.965167081805556
"laying" 24 "frequencyBodyAccelerationStandardDeviationY" -0.984571808472222
"laying" 24 "frequencyBodyAccelerationStandardDeviationZ" -0.973057781805556
"laying" 24 "frequencyBodyBodyAccelerationJerkMagnitudeMean" -0.983108084305556
"laying" 24 "frequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation" -0.98328511625
"laying" 24 "frequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.978596740694444
"laying" 24 "frequencyBodyBodyGyroscopeJerkMagnitudeStandardDeviation" -0.980096981111111
"laying" 24 "frequencyBodyBodyGyroscopeMagnitudeMean" -0.964001383472222
"laying" 24 "frequencyBodyBodyGyroscopeMagnitudeStandardDeviation" -0.961369084583333
"laying" 24 "frequencyBodyGyroscopeMeanX" -0.976570564027778
"laying" 24 "frequencyBodyGyroscopeMeanY" -0.966111980277778
"laying" 24 "frequencyBodyGyroscopeMeanZ" -0.981093036111111
"laying" 24 "frequencyBodyGyroscopeStandardDeviationX" -0.984713284166667
"laying" 24 "frequencyBodyGyroscopeStandardDeviationY" -0.95779294875
"laying" 24 "frequencyBodyGyroscopeStandardDeviationZ" -0.983602745694445
"laying" 24 "timeBodyAccelerationJerkMagnitudeMean" -0.985529270555556
"laying" 24 "timeBodyAccelerationJerkMagnitudeStandardDeviation" -0.983605927361111
"laying" 24 "timeBodyAccelerationJerkMeanX" 0.08072123275
"laying" 24 "timeBodyAccelerationJerkMeanY" 0.0119819524179167
"laying" 24 "timeBodyAccelerationJerkMeanZ" -0.00589225849902778
"laying" 24 "timeBodyAccelerationJerkStandardDeviationX" -0.98636543375
